lat,lon,anomaly
-13.193717277486911,191.875,1.1707993
-13.193717277486911,196.875,1.2332783
-13.193717277486911,201.875,1.29393
-13.193717277486911,206.875,1.3365479
-13.193717277486911,211.875,1.3587685
-13.193717277486911,216.875,1.3587189
-13.193717277486911,221.875,1.3452091
-13.193717277486911,226.875,1.3128853
-13.193717277486911,231.875,1.2739391
-13.193717277486911,236.875,1.2294579
-13.193717277486911,241.875,1.1946812
-13.193717277486911,246.875,1.183712
-13.193717277486911,251.875,1.1977901
-13.193717277486911,256.875,1.2493591
-13.193717277486911,261.875,1.3314075
-13.193717277486911,266.875,1.4167976
-13.193717277486911,271.875,1.4886818
-13.193717277486911,276.875,1.5198841
-13.193717277486911,281.875,1.5993061
-13.193717277486911,286.875,1.7081547
-13.193717277486911,291.875,1.9200039
-13.193717277486911,296.875,2.0740643
-13.193717277486911,301.875,1.6538486
-13.193717277486911,306.875,1.5782948
-13.193717277486911,311.875,1.5199184
-13.193717277486911,316.875,1.6531029
-13.193717277486911,321.875,1.4320717
-13.193717277486911,326.875,1.3057194
-13.193717277486911,331.875,1.2761021
-13.193717277486911,336.875,1.261198
-13.193717277486911,341.875,1.2626076
-13.193717277486911,346.875,1.2788773
-13.193717277486911,351.875,1.2916031
-13.193717277486911,356.875,1.3102474
-9.424083769633508,1.875,1.4651165
-9.424083769633508,6.875,1.5295506
-9.424083769633508,11.875,1.5956192
-9.424083769633508,16.875,1.3668823
-9.424083769633508,21.875,1.6061172
-9.424083769633508,26.875,1.6292343
-9.424083769633508,31.875,1.691412
-9.424083769633508,36.875,1.7414341
-9.424083769633508,41.875,1.212738
-9.424083769633508,46.875,1.1233311
-9.424083769633508,51.875,1.0998096
-9.424083769633508,56.875,1.0886326
-9.424083769633508,61.875,1.0825901
-9.424083769633508,66.875,1.0799026
-9.424083769633508,71.875,1.089819
-9.424083769633508,76.875,1.0985603
-9.424083769633508,81.875,1.0916214
-9.424083769633508,86.875,1.0921459
-9.424083769633508,91.875,1.0938339
-9.424083769633508,96.875,1.0855808
-9.424083769633508,101.875,1.0813236
-9.424083769633508,106.875,1.0902214
-9.424083769633508,111.875,1.1289425
-9.424083769633508,116.875,1.1535282
-9.424083769633508,121.875,1.1473503
-9.424083769633508,126.875,1.1263924
-9.424083769633508,131.875,1.1016102
-9.424083769633508,136.875,1.1185837
-9.424083769633508,141.875,1.1341534
-9.424083769633508,146.875,1.0958786
-9.424083769633508,151.875,1.0933208
-9.424083769633508,156.875,1.1094666
-9.424083769633508,161.875,1.0919247
-9.424083769633508,166.875,1.08144
-9.424083769633508,171.875,1.0888042
-9.424083769633508,176.875,1.1170902
-9.424083769633508,181.875,1.1638012
-9.424083769633508,186.875,1.214819
-9.424083769633508,191.875,1.2527542
-9.424083769633508,196.875,1.2940407
-9.424083769633508,201.875,1.3329792
-9.424083769633508,206.875,1.3589268
-9.424083769633508,211.875,1.3657551
-9.424083769633508,216.875,1.3558064
-9.424083769633508,221.875,1.3367615
-9.424083769633508,226.875,1.308342
-9.424083769633508,231.875,1.2861404
-9.424083769633508,236.875,1.2740498
-9.424083769633508,241.875,1.266756
-9.424083769633508,246.875,1.2739639
-9.424083769633508,251.875,1.3030281
-9.424083769633508,256.875,1.3620529
-9.424083769633508,261.875,1.4482327
-9.424083769633508,266.875,1.5402775
-9.424083769633508,271.875,1.5908566
-9.424083769633508,276.875,1.5967846
-9.424083769633508,281.875,1.6578331
-9.424083769633508,286.875,1.522358
-9.424083769633508,291.875,1.551857
-9.424083769633508,296.875,1.5258694
-9.424083769633508,301.875,1.4906998
-9.424083769633508,306.875,1.464735
-9.424083769633508,311.875,1.5292816
-9.424083769633508,316.875,1.4318161
-9.424083769633508,321.875,1.4216843
-9.424083769633508,326.875,1.3002071
-9.424083769633508,331.875,1.2889023
-9.424083769633508,336.875,1.3105392
-9.424083769633508,341.875,1.3419266
-9.424083769633508,346.875,1.3757133
-9.424083769633508,351.875,1.4100399
-9.424083769633508,356.875,1.439251
-5.654450261780106,1.875,1.4934292
-5.654450261780106,6.875,1.529316
-5.654450261780106,11.875,1.5070992
-5.654450261780106,16.875,1.4795628
-5.654450261780106,21.875,1.4527874
-5.654450261780106,26.875,1.6039276
-5.654450261780106,31.875,1.7622013
-5.654450261780106,36.875,1.6108799
-5.654450261780106,41.875,1.197876
-5.654450261780106,46.875,1.1899357
-5.654450261780106,51.875,1.1830082
-5.654450261780106,56.875,1.1776218
-5.654450261780106,61.875,1.1597443
-5.654450261780106,66.875,1.14538
-5.654450261780106,71.875,1.1421013
-5.654450261780106,76.875,1.1477833
-5.654450261780106,81.875,1.140171
-5.654450261780106,86.875,1.129673
-5.654450261780106,91.875,1.1185722
-5.654450261780106,96.875,1.1083469
-5.654450261780106,101.875,1.1180573
-5.654450261780106,106.875,1.2194958
-5.654450261780106,111.875,1.1944389
-5.654450261780106,116.875,1.1027966
-5.654450261780106,121.875,1.0720787
-5.654450261780106,126.875,1.0532112
-5.654450261780106,131.875,1.0714531
-5.654450261780106,136.875,1.1036377
-5.654450261780106,141.875,1.1390896
-5.654450261780106,146.875,1.123476
-5.654450261780106,151.875,1.0918274
-5.654450261780106,156.875,1.1497917
-5.654450261780106,161.875,1.1682053
-5.654450261780106,166.875,1.1963787
-5.654450261780106,171.875,1.2204437
-5.654450261780106,176.875,1.2551136
-5.654450261780106,181.875,1.298296
-5.654450261780106,186.875,1.3380299
-5.654450261780106,191.875,1.364891
-5.654450261780106,196.875,1.3888206
-5.654450261780106,201.875,1.4040089
-5.654450261780106,206.875,1.4092369
-5.654450261780106,211.875,1.4001179
-5.654450261780106,216.875,1.387928
-5.654450261780106,221.875,1.3711605
-5.654450261780106,226.875,1.3565159
-5.654450261780106,231.875,1.3508167
-5.654450261780106,236.875,1.3611965
-5.654450261780106,241.875,1.3855686
-5.654450261780106,246.875,1.422657
-5.654450261780106,251.875,1.462698
-5.654450261780106,256.875,1.5097847
-5.654450261780106,261.875,1.5642414
-5.654450261780106,266.875,1.6078682
-5.654450261780106,271.875,1.644928
-5.654450261780106,276.875,1.7033806
-5.654450261780106,281.875,1.5397816
-5.654450261780106,286.875,1.3580971
-5.654450261780106,291.875,1.3644581
-5.654450261780106,296.875,1.3596916
-5.654450261780106,301.875,1.4109554
-5.654450261780106,306.875,1.405508
-5.654450261780106,311.875,1.3996487
-5.654450261780106,316.875,1.2861252
-5.654450261780106,321.875,1.2326031
-5.654450261780106,326.875,1.3057079
-5.654450261780106,331.875,1.3474274
-5.654450261780106,336.875,1.3910103
-5.654450261780106,341.875,1.4367142
-5.654450261780106,346.875,1.4728069
-5.654450261780106,351.875,1.4875469
-5.654450261780106,356.875,1.4912014
-1.8848167539267031,1.875,1.503706
-1.8848167539267031,6.875,1.540659
-1.8848167539267031,11.875,1.4264603
-1.8848167539267031,16.875,1.4033108
-1.8848167539267031,21.875,1.3379173
-1.8848167539267031,26.875,1.4387131
-1.8848167539267031,31.875,1.6342278
-1.8848167539267031,36.875,1.6381836
-1.8848167539267031,41.875,1.2517605
-1.8848167539267031,46.875,1.2159767
-1.8848167539267031,51.875,1.2287636
-1.8848167539267031,56.875,1.2248554
-1.8848167539267031,61.875,1.2077274
-1.8848167539267031,66.875,1.1942558
-1.8848167539267031,71.875,1.1737537
-1.8848167539267031,76.875,1.1607685
-1.8848167539267031,81.875,1.1502457
-1.8848167539267031,86.875,1.1501961
-1.8848167539267031,91.875,1.1438046
-1.8848167539267031,96.875,1.1171093
-1.8848167539267031,101.875,1.1732292
-1.8848167539267031,106.875,1.1791592
-1.8848167539267031,111.875,1.1954803
-1.8848167539267031,116.875,1.1902752
-1.8848167539267031,121.875,1.1191521
-1.8848167539267031,126.875,1.044693
-1.8848167539267031,131.875,1.0755405
-1.8848167539267031,136.875,1.1249638
-1.8848167539267031,141.875,1.1136322
-1.8848167539267031,146.875,1.1491413
-1.8848167539267031,151.875,1.1842709
-1.8848167539267031,156.875,1.2413521
-1.8848167539267031,161.875,1.2888222
-1.8848167539267031,166.875,1.3360806
-1.8848167539267031,171.875,1.3746796
-1.8848167539267031,176.875,1.4161358
-1.8848167539267031,181.875,1.4505596
-1.8848167539267031,186.875,1.4815998
-1.8848167539267031,191.875,1.499363
-1.8848167539267031,196.875,1.5078068
-1.8848167539267031,201.875,1.5042744
-1.8848167539267031,206.875,1.4874973
-1.8848167539267031,211.875,1.4717255
-1.8848167539267031,216.875,1.4499016
-1.8848167539267031,221.875,1.431282
-1.8848167539267031,226.875,1.4198494
-1.8848167539267031,231.875,1.4205341
-1.8848167539267031,236.875,1.4227791
-1.8848167539267031,241.875,1.4434757
-1.8848167539267031,246.875,1.4799995
-1.8848167539267031,251.875,1.5259304
-1.8848167539267031,256.875,1.5834198
-1.8848167539267031,261.875,1.6238499
-1.8848167539267031,266.875,1.6211987
-1.8848167539267031,271.875,1.6458225
-1.8848167539267031,276.875,1.7018833
-1.8848167539267031,281.875,1.4529343
-1.8848167539267031,286.875,1.3097553
-1.8848167539267031,291.875,1.3660946
-1.8848167539267031,296.875,1.3696728
-1.8848167539267031,301.875,1.409769
-1.8848167539267031,306.875,1.4224491
-1.8848167539267031,311.875,1.2552681
-1.8848167539267031,316.875,1.258995
-1.8848167539267031,321.875,1.2923183
-1.8848167539267031,326.875,1.3538952
-1.8848167539267031,331.875,1.4051437
-1.8848167539267031,336.875,1.4526062
-1.8848167539267031,341.875,1.4908428
-1.8848167539267031,346.875,1.5131931
-1.8848167539267031,351.875,1.5116196
-1.8848167539267031,356.875,1.4975471
1.8848167539266996,1.875,1.4947853
1.8848167539266996,6.875,1.4801064
1.8848167539266996,11.875,1.425518
1.8848167539266996,16.875,1.3916454
1.8848167539266996,21.875,1.3787346
1.8848167539266996,26.875,1.434206
1.8848167539266996,31.875,1.6051769
1.8848167539266996,36.875,1.6236153
1.8848167539266996,41.875,1.3615055
1.8848167539266996,46.875,1.2296486
1.8848167539266996,51.875,1.2305183
1.8848167539266996,56.875,1.2196293
1.8848167539266996,61.875,1.2011986
1.8848167539266996,66.875,1.1975975
1.8848167539266996,71.875,1.1895428
1.8848167539266996,76.875,1.1735153
1.8848167539266996,81.875,1.1681576
1.8848167539266996,86.875,1.166193
1.8848167539266996,91.875,1.1660748
1.8848167539266996,96.875,1.1565475
1.8848167539266996,101.875,1.206068
1.8848167539266996,106.875,1.1648846
1.8848167539266996,111.875,1.1852379
1.8848167539266996,116.875,1.1788425
1.8848167539266996,121.875,1.1138
1.8848167539266996,126.875,1.0498352
1.8848167539266996,131.875,1.1022949
1.8848167539266996,136.875,1.1260929
1.8848167539266996,141.875,1.1407852
1.8848167539266996,146.875,1.1656551
1.8848167539266996,151.875,1.1977348
1.8848167539266996,156.875,1.2268944
1.8848167539266996,161.875,1.2649078
1.8848167539266996,166.875,1.2987442
1.8848167539266996,171.875,1.3319473
1.8848167539266996,176.875,1.3642445
1.8848167539266996,181.875,1.3949203
1.8848167539266996,186.875,1.422924
1.8848167539266996,191.875,1.4440994
1.8848167539266996,196.875,1.446312
1.8848167539266996,201.875,1.4527035
1.8848167539266996,206.875,1.4496765
1.8848167539266996,211.875,1.4388027
1.8848167539266996,216.875,1.4244289
1.8848167539266996,221.875,1.4266071
1.8848167539266996,226.875,1.419344
1.8848167539266996,231.875,1.4211903
1.8848167539266996,236.875,1.4310226
1.8848167539266996,241.875,1.4603024
1.8848167539266996,246.875,1.4906998
1.8848167539266996,251.875,1.522047
1.8848167539266996,256.875,1.5484715
1.8848167539266996,261.875,1.5831985
1.8848167539266996,266.875,1.5908012
1.8848167539266996,271.875,1.5700207
1.8848167539266996,276.875,1.524271
1.8848167539266996,281.875,1.4089355
1.8848167539266996,286.875,1.3864498
1.8848167539266996,291.875,1.3426132
1.8848167539266996,296.875,1.4358311
1.8848167539266996,301.875,1.4704094
1.8848167539266996,306.875,1.6021328
1.8848167539266996,311.875,1.2258148
1.8848167539266996,316.875,1.229763
1.8848167539266996,321.875,1.2826195
1.8848167539266996,326.875,1.3591385
1.8848167539266996,331.875,1.4235783
1.8848167539266996,336.875,1.4680195
1.8848167539266996,341.875,1.4895077
1.8848167539266996,346.875,1.4919987
1.8848167539266996,351.875,1.4864922
1.8848167539266996,356.875,1.4831963
5.654450261780106,1.875,1.4958706
5.654450261780106,6.875,1.4754028
5.654450261780106,11.875,1.5329514
5.654450261780106,16.875,1.5861721
5.654450261780106,21.875,1.572443
5.654450261780106,26.875,1.6604519
5.654450261780106,31.875,1.6083527
5.654450261780106,36.875,1.4973907
5.654450261780106,41.875,1.4955807
5.654450261780106,46.875,1.3950844
5.654450261780106,51.875,1.2828293
5.654450261780106,56.875,1.2604809
5.654450261780106,61.875,1.2338676
5.654450261780106,66.875,1.2215137
5.654450261780106,71.875,1.2105885
5.654450261780106,76.875,1.1900578
5.654450261780106,81.875,1.1702137
5.654450261780106,86.875,1.1701698
5.654450261780106,91.875,1.174015
5.654450261780106,96.875,1.1723499
5.654450261780106,101.875,1.1877766
5.654450261780106,106.875,1.124649
5.654450261780106,111.875,1.1237164
5.654450261780106,116.875,1.1346989
5.654450261780106,121.875,1.1012325
5.654450261780106,126.875,1.1125565
5.654450261780106,131.875,1.1274071
5.654450261780106,136.875,1.1083736
5.654450261780106,141.875,1.1097164
5.654450261780106,146.875,1.1091862
5.654450261780106,151.875,1.1201191
5.654450261780106,156.875,1.1285591
5.654450261780106,161.875,1.1392021
5.654450261780106,166.875,1.1469383
5.654450261780106,171.875,1.1688347
5.654450261780106,176.875,1.1845303
5.654450261780106,181.875,1.2121391
5.654450261780106,186.875,1.247488
5.654450261780106,191.875,1.2783127
5.654450261780106,196.875,1.3035164
5.654450261780106,201.875,1.321804
5.654450261780106,206.875,1.3277531
5.654450261780106,211.875,1.3250084
5.654450261780106,216.875,1.3186321
5.654450261780106,221.875,1.3171654
5.654450261780106,226.875,1.3261452
5.654450261780106,231.875,1.3377247
5.654450261780106,236.875,1.3588848
5.654450261780106,241.875,1.3829231
5.654450261780106,246.875,1.4008389
5.654450261780106,251.875,1.4166927
5.654450261780106,256.875,1.4248276
5.654450261780106,261.875,1.4292202
5.654450261780106,266.875,1.4170666
5.654450261780106,271.875,1.3644848
5.654450261780106,276.875,1.3245487
5.654450261780106,281.875,1.3315411
5.654450261780106,286.875,1.5302811
5.654450261780106,291.875,1.5371189
5.654450261780106,296.875,1.7118797
5.654450261780106,301.875,1.4073963
5.654450261780106,306.875,1.3255615
5.654450261780106,311.875,1.1068745
5.654450261780106,316.875,1.1034946
5.654450261780106,321.875,1.1308174
5.654450261780106,326.875,1.1799946
5.654450261780106,331.875,1.2443371
5.654450261780106,336.875,1.3123817
5.654450261780106,341.875,1.3548298
5.654450261780106,346.875,1.3623848
5.654450261780106,351.875,1.4925556
5.654450261780106,356.875,1.5911808
9.424083769633505,1.875,1.7213039
9.424083769633505,6.875,1.7598648
9.424083769633505,11.875,1.780695
9.424083769633505,16.875,1.9246235
9.424083769633505,21.875,1.8120003
9.424083769633505,26.875,1.8843765
9.424083769633505,31.875,1.7291622
9.424083769633505,36.875,1.648859
9.424083769633505,41.875,1.7693424
9.424083769633505,46.875,1.5853786
9.424083769633505,51.875,1.3694439
9.424083769633505,56.875,1.3142147
9.424083769633505,61.875,1.2591515
9.424083769633505,66.875,1.237072
9.424083769633505,71.875,1.2259922
9.424083769633505,76.875,1.2309475
9.424083769633505,81.875,1.1897945
9.424083769633505,86.875,1.1821537
9.424083769633505,91.875,1.1905327
9.424083769633505,96.875,1.2152576
9.424083769633505,101.875,1.1998272
9.424083769633505,106.875,1.1678314
9.424083769633505,111.875,1.0827179
9.424083769633505,116.875,1.1032085
9.424083769633505,121.875,1.1360779
9.424083769633505,126.875,1.1399956
9.424083769633505,131.875,1.1306496
9.424083769633505,136.875,1.1089497
9.424083769633505,141.875,1.0959263
9.424083769633505,146.875,1.0818787
9.424083769633505,151.875,1.0698452
9.424083769633505,156.875,1.0563259
9.424083769633505,161.875,1.0605278
9.424083769633505,166.875,1.0679226
9.424083769633505,171.875,1.0875111
9.424083769633505,176.875,1.1075745
9.424083769633505,181.875,1.1292496
9.424083769633505,186.875,1.1527557
9.424083769633505,191.875,1.177597
9.424083769633505,196.875,1.204382
9.424083769633505,201.875,1.2273312
9.424083769633505,206.875,1.2331982
9.424083769633505,211.875,1.2302303
9.424083769633505,216.875,1.2217255
9.424083769633505,221.875,1.208744
9.424083769633505,226.875,1.2068405
9.424083769633505,231.875,1.2174778
9.424083769633505,236.875,1.2383385
9.424083769633505,241.875,1.2788887
9.424083769633505,246.875,1.3177929
9.424083769633505,251.875,1.3521156
9.424083769633505,256.875,1.3705902
9.424083769633505,261.875,1.3604164
9.424083769633505,266.875,1.3280907
9.424083769633505,271.875,1.3351116
9.424083769633505,276.875,1.2686882
9.424083769633505,281.875,1.292036
9.424083769633505,286.875,1.7076168
9.424083769633505,291.875,1.6940861
9.424083769633505,296.875,1.5737228
9.424083769633505,301.875,1.0772953
9.424083769633505,306.875,1.045042
9.424083769633505,311.875,0.9970131
9.424083769633505,316.875,0.99279594
9.424083769633505,321.875,1.0180473
9.424083769633505,326.875,1.0807991
9.424083769633505,331.875,1.1606388
9.424083769633505,336.875,1.2437344
9.424083769633505,341.875,1.2990952
9.424083769633505,346.875,1.4674835
9.424083769633505,351.875,1.7395535
9.424083769633505,356.875,1.8070774
13.193717277486911,1.875,2.0038662
13.193717277486911,6.875,1.9288712
13.193717277486911,11.875,1.8979607
13.193717277486911,16.875,2.04257
13.193717277486911,21.875,2.084587
13.193717277486911,26.875,2.018879
13.193717277486911,31.875,1.9654331
13.193717277486911,36.875,1.9898605
13.193717277486911,41.875,1.8192348
13.193717277486911,46.875,1.5200081
13.193717277486911,51.875,1.3591232
13.193717277486911,56.875,1.3256474
13.193717277486911,61.875,1.2729511
13.193717277486911,66.875,1.2249737
13.193717277486911,71.875,1.2161407
13.193717277486911,76.875,1.3103848
13.193717277486911,81.875,1.190012
13.193717277486911,86.875,1.1845036
13.193717277486911,91.875,1.1980057
13.193717277486911,96.875,1.2388687
13.193717277486911,101.875,1.3925343
13.193717277486911,106.875,1.3243942
13.193717277486911,111.875,1.1166267
13.193717277486911,116.875,1.1395035
13.193717277486911,121.875,1.1686687
13.193717277486911,126.875,1.1499519
13.193717277486911,131.875,1.141182
13.193717277486911,136.875,1.1288815
13.193717277486911,141.875,1.1180687
13.193717277486911,146.875,1.1016331
13.193717277486911,151.875,1.0788193
13.193717277486911,156.875,1.0592422
13.193717277486911,161.875,1.0541592
13.193717277486911,166.875,1.0580654
13.193717277486911,171.875,1.0622654
13.193717277486911,176.875,1.0675449
13.193717277486911,181.875,1.0815125
13.193717277486911,186.875,1.1143761
13.193717277486911,191.875,1.1551266
13.193717277486911,196.875,1.2013073
13.193717277486911,201.875,1.2406406
13.193717277486911,206.875,1.2737541
13.193717277486911,211.875,1.3010578
13.193717277486911,216.875,1.3067989
13.193717277486911,221.875,1.2843742
13.193717277486911,226.875,1.2492123
13.193717277486911,231.875,1.2069321
13.193717277486911,236.875,1.1785774
13.193717277486911,241.875,1.1894531
13.193717277486911,246.875,1.2326698
13.193717277486911,251.875,1.2973328
13.193717277486911,256.875,1.3576965
13.193717277486911,261.875,1.4055443
13.193717277486911,266.875,1.4184532
13.193717277486911,271.875,1.7185421
13.193717277486911,276.875,1.1774921
13.193717277486911,281.875,1.0405273
13.193717277486911,286.875,1.0569935
13.193717277486911,291.875,1.0280609
13.193717277486911,296.875,1.0038071
13.193717277486911,301.875,0.98257065
13.193717277486911,306.875,0.9472141
13.193717277486911,311.875,0.8979244
13.193717277486911,316.875,0.8711014
13.193717277486911,321.875,0.87773323
13.193717277486911,326.875,0.9363861
13.193717277486911,331.875,1.0208492
13.193717277486911,336.875,1.1041794
13.193717277486911,341.875,1.2833824
13.193717277486911,346.875,1.8340054
13.193717277486911,351.875,1.9624157
13.193717277486911,356.875,2.0119839
16.963350785340314,1.875,1.8340149
16.963350785340314,6.875,1.7858906
16.963350785340314,11.875,1.7915039
16.963350785340314,16.875,1.8274975
16.963350785340314,21.875,1.8559589
16.963350785340314,26.875,1.8866787
16.963350785340314,31.875,1.9669685
16.963350785340314,36.875,1.8890057
16.963350785340314,41.875,1.6748886
16.963350785340314,46.875,2.0076866
16.963350785340314,51.875,1.7196503
16.963350785340314,56.875,1.3718452
16.963350785340314,61.875,1.2903786
16.963350785340314,66.875,1.234848
16.963350785340314,71.875,1.2549381
16.963350785340314,76.875,1.5032063
16.963350785340314,81.875,1.2857819
16.963350785340314,86.875,1.1745415
16.963350785340314,91.875,1.228075
16.963350785340314,96.875,1.4064999
16.963350785340314,101.875,1.5832195
16.963350785340314,106.875,1.2678204
16.963350785340314,111.875,1.1518078
16.963350785340314,116.875,1.1740627
16.963350785340314,121.875,1.211298
16.963350785340314,126.875,1.1835308
16.963350785340314,131.875,1.1784668
16.963350785340314,136.875,1.1653461
16.963350785340314,141.875,1.1515255
16.963350785340314,146.875,1.1439476
16.963350785340314,151.875,1.1236877
16.963350785340314,156.875,1.0930805
16.963350785340314,161.875,1.0669365
16.963350785340314,166.875,1.0410748
16.963350785340314,171.875,1.013319
16.963350785340314,176.875,0.9956684
16.963350785340314,181.875,0.9926224
16.963350785340314,186.875,1.0221233
16.963350785340314,191.875,1.0775356
16.963350785340314,196.875,1.1556396
16.963350785340314,201.875,1.2441616
16.963350785340314,206.875,1.3175468
16.963350785340314,211.875,1.3897266
16.963350785340314,216.875,1.4450989
16.963350785340314,221.875,1.4599667
16.963350785340314,226.875,1.4304485
16.963350785340314,231.875,1.3474636
16.963350785340314,236.875,1.2210255
16.963350785340314,241.875,1.1139088
16.963350785340314,246.875,1.0980282
16.963350785340314,251.875,1.1622181
16.963350785340314,256.875,1.3501568
16.963350785340314,261.875,1.641037
16.963350785340314,266.875,1.7457924
16.963350785340314,271.875,1.5126362
16.963350785340314,276.875,1.1572838
16.963350785340314,281.875,1.1530495
16.963350785340314,286.875,1.1571121
16.963350785340314,291.875,1.076973
16.963350785340314,296.875,0.98908234
16.963350785340314,301.875,0.9478569
16.963350785340314,306.875,0.90885544
16.963350785340314,311.875,0.86310196
16.963350785340314,316.875,0.8057499
16.963350785340314,321.875,0.76084137
16.963350785340314,326.875,0.759779
16.963350785340314,331.875,0.8143635
16.963350785340314,336.875,0.90860176
16.963350785340314,341.875,1.1303749
16.963350785340314,346.875,1.8168373
16.963350785340314,351.875,1.8769913
16.963350785340314,356.875,1.8761654
20.732984293193716,1.875,1.6071396
20.732984293193716,6.875,1.5811234
20.732984293193716,11.875,1.6319485
20.732984293193716,16.875,1.6350117
20.732984293193716,21.875,1.6478176
20.732984293193716,26.875,1.7272682
20.732984293193716,31.875,1.8330784
20.732984293193716,36.875,1.5884514
20.732984293193716,41.875,1.9655647
20.732984293193716,46.875,2.0603085
20.732984293193716,51.875,2.0514698
20.732984293193716,56.875,1.7446365
20.732984293193716,61.875,1.2246628
20.732984293193716,66.875,1.2192478
20.732984293193716,71.875,1.4833908
20.732984293193716,76.875,1.7627068
20.732984293193716,81.875,1.6808453
20.732984293193716,86.875,1.3388977
20.732984293193716,91.875,1.3213902
20.732984293193716,96.875,1.4655743
20.732984293193716,101.875,1.4307194
20.732984293193716,106.875,1.1571388
20.732984293193716,111.875,1.1175404
20.732984293193716,116.875,1.1511154
20.732984293193716,121.875,1.1601124
20.732984293193716,126.875,1.1682644
20.732984293193716,131.875,1.1956139
20.732984293193716,136.875,1.2256832
20.732984293193716,141.875,1.2236137
20.732984293193716,146.875,1.2231178
20.732984293193716,151.875,1.2059174
20.732984293193716,156.875,1.1725254
20.732984293193716,161.875,1.1303825
20.732984293193716,166.875,1.0836525
20.732984293193716,171.875,1.0269852
20.732984293193716,176.875,0.9799652
20.732984293193716,181.875,0.93605804
20.732984293193716,186.875,0.91464806
20.732984293193716,191.875,0.93136597
20.732984293193716,196.875,1.000946
20.732984293193716,201.875,1.1104393
20.732984293193716,206.875,1.2568531
20.732984293193716,211.875,1.3898754
20.732984293193716,216.875,1.495697
20.732984293193716,221.875,1.557888
20.732984293193716,226.875,1.5581608
20.732984293193716,231.875,1.4769402
20.732984293193716,236.875,1.3059158
20.732984293193716,241.875,1.0868263
20.732984293193716,246.875,0.9968529
20.732984293193716,251.875,1.1136322
20.732984293193716,256.875,1.4239655
20.732984293193716,261.875,1.4260635
20.732984293193716,266.875,1.2957077
20.732984293193716,271.875,1.4025707
20.732984293193716,276.875,1.2558098
20.732984293193716,281.875,1.3069439
20.732984293193716,286.875,1.3391972
20.732984293193716,291.875,1.1661873
20.732984293193716,296.875,1.0631294
20.732984293193716,301.875,1.0093842
20.732984293193716,306.875,0.9625683
20.732984293193716,311.875,0.9083214
20.732984293193716,316.875,0.83431816
20.732984293193716,321.875,0.75157356
20.732984293193716,326.875,0.69176674
20.732984293193716,331.875,0.68932915
20.732984293193716,336.875,0.74583435
20.732984293193716,341.875,0.9967251
20.732984293193716,346.875,1.6690884
20.732984293193716,351.875,1.6608582
20.732984293193716,356.875,1.6381397
24.50261780104712,1.875,1.5651035
24.50261780104712,6.875,1.4466896
24.50261780104712,11.875,1.4723663
24.50261780104712,16.875,1.50494
24.50261780104712,21.875,1.5522919
24.50261780104712,26.875,1.6058388
24.50261780104712,31.875,1.7262192
24.50261780104712,36.875,1.5918465
24.50261780104712,41.875,2.064249
24.50261780104712,46.875,2.0122929
24.50261780104712,51.875,1.7843399
24.50261780104712,56.875,1.6401482
24.50261780104712,61.875,1.3739586
24.50261780104712,66.875,1.373045
24.50261780104712,71.875,1.7322044
24.50261780104712,76.875,1.7972584
24.50261780104712,81.875,1.661686
24.50261780104712,86.875,1.3825188
24.50261780104712,91.875,1.3507843
24.50261780104712,96.875,1.481472
24.50261780104712,101.875,1.5161858
24.50261780104712,106.875,1.0866432
24.50261780104712,111.875,0.934515
24.50261780104712,116.875,0.9867916
24.50261780104712,121.875,1.0689297
24.50261780104712,126.875,1.1000347
24.50261780104712,131.875,1.1412487
24.50261780104712,136.875,1.2116432
24.50261780104712,141.875,1.2563572
24.50261780104712,146.875,1.2873783
24.50261780104712,151.875,1.2821484
24.50261780104712,156.875,1.2427349
24.50261780104712,161.875,1.197834
24.50261780104712,166.875,1.1436424
24.50261780104712,171.875,1.0704498
24.50261780104712,176.875,0.99017715
24.50261780104712,181.875,0.92032623
24.50261780104712,186.875,0.8610077
24.50261780104712,191.875,0.83151436
24.50261780104712,196.875,0.8616905
24.50261780104712,201.875,0.95100784
24.50261780104712,206.875,1.115982
24.50261780104712,211.875,1.3101559
24.50261780104712,216.875,1.4698868
24.50261780104712,221.875,1.5666008
24.50261780104712,226.875,1.5726471
24.50261780104712,231.875,1.497242
24.50261780104712,236.875,1.3289433
24.50261780104712,241.875,1.0531254
24.50261780104712,246.875,0.9809685
24.50261780104712,251.875,1.3350849
24.50261780104712,256.875,1.4029808
24.50261780104712,261.875,1.3608685
24.50261780104712,266.875,1.1999378
24.50261780104712,271.875,1.2136002
24.50261780104712,276.875,1.228754
24.50261780104712,281.875,1.231741
24.50261780104712,286.875,1.2687511
24.50261780104712,291.875,1.2563419
24.50261780104712,296.875,1.2038517
24.50261780104712,301.875,1.1462936
24.50261780104712,306.875,1.1044121
24.50261780104712,311.875,1.0533981
24.50261780104712,316.875,0.97341156
24.50261780104712,321.875,0.88072777
24.50261780104712,326.875,0.77791786
24.50261780104712,331.875,0.70513153
24.50261780104712,336.875,0.6965122
24.50261780104712,341.875,0.7572193
24.50261780104712,346.875,1.3970547
24.50261780104712,351.875,1.6269894
24.50261780104712,356.875,1.5804844
28.272251308900522,1.875,1.4829216
28.272251308900522,6.875,1.4233265
28.272251308900522,11.875,1.4125042
28.272251308900522,16.875,1.3650265
28.272251308900522,21.875,1.4839249
